From_Date, region_id, region_name, Company_Id, Company_Name, profitcenter_id, Profitcenter_Name, usr_Id, Level, STATUS, Total Sales, Credit App#, Sales$-Fin, Avg Ticket Sale, BEDDING SALES, Protection SALES, DELIVERY SALES, Drop Ship Ticket, UPS, Postive Sales, Actual_PrevYear, LastYearSales, Traffic Count, Traffic Count PrevYear, Sales YOY, Gross Margin, Effective Margin, $ Discount, Apps to Traffic, SPG, Sales Count, Avg Item Count, Finance Avg Ticket, Non Fin Avg Ticket, UPS Closing Rate, Traffic YOY
06/11/2025,1,West,1,Mobile,6,"Ft Walton Beach ",NULL,1,W,21220.89,1.00,0.00,4648.19,1728.00,NULL,NULL,NULL,NULL,11868.47,2.50,NULL,8.00,14.00,NULL,72.77,69.79,3789.16,12.50,2652.61,6.00,4.17,4647.00,1490.86,0.00,-42.86
06/11/2025,1,West,1,Mobile,51,Pensacola Outlet,NULL,1,W,22341.64,2.00,0.00,6141.59,0.00,NULL,NULL,NULL,NULL,11545.81,3.00,NULL,34.00,35.00,NULL,73.17,71.78,3000.80,5.88,657.11,7.00,3.00,2401.59,1722.28,0.00,-2.86
06/11/2025,1,West,2,Tallahassee,1,Tallahassee,NULL,1,W,77411.48,6.00,0.00,8815.87,15214.37,NULL,NULL,NULL,NULL,39675.70,9.50,NULL,37.00,64.00,NULL,78.73,72.59,4118.68,16.22,2092.20,14.00,3.29,7953.72,1137.26,0.00,-42.19
06/11/2025,1,West,2,Tallahassee,2,Thomasville,NULL,1,W,31923.60,3.00,0.00,10486.90,5802.98,NULL,NULL,NULL,NULL,15961.80,1.00,NULL,9.00,7.00,NULL,79.53,71.86,1809.95,33.33,3547.07,3.00,6.33,9021.24,2429.94,0.00,28.57
06/11/2025,1,West,2,Tallahassee,5,Albany,NULL,1,W,-46.06,0.00,0.00,-23.03,0.00,NULL,NULL,NULL,NULL,146.96,3.00,NULL,14.00,13.00,NULL,323.75,323.75,54.99,0.00,-3.29,0.00,0.00,0.00,146.96,0.00,7.69
06/11/2025,1,West,2,Tallahassee,6,Macon,NULL,1,W,30435.48,2.00,0.00,7473.88,0.00,NULL,NULL,NULL,NULL,15217.74,2.00,NULL,15.00,25.00,NULL,76.89,76.89,3036.75,13.33,2029.03,7.00,4.86,0.00,2404.67,0.00,-40.00
06/11/2025,1,West,2,Tallahassee,7,Warner Robins,NULL,1,W,14704.72,1.00,0.00,2207.46,0.00,NULL,NULL,NULL,NULL,7352.36,0.00,NULL,30.00,21.00,NULL,82.12,82.12,267.50,3.33,490.16,3.00,3.00,3266.60,1226.23,0.00,42.86
06/11/2025,1,West,2,Tallahassee,8,Dothan,NULL,1,W,16060.54,3.00,0.00,7370.29,3337.18,NULL,NULL,NULL,NULL,8030.27,0.00,NULL,15.00,13.00,NULL,76.05,76.05,1264.29,20.00,1070.70,3.00,8.33,6413.90,2411.66,0.00,15.38
06/11/2025,1,West,2,Tallahassee,9,Enterprise,NULL,1,W,1839.94,0.00,0.00,799.98,0.00,NULL,NULL,NULL,NULL,919.97,0.00,NULL,20.00,9.00,NULL,79.34,79.34,99.98,0.00,92.00,1.00,1.00,0.00,919.97,0.00,122.22
06/11/2025,1,West,2,Tallahassee,10,Panama City,NULL,1,W,12767.54,2.00,0.00,3043.14,0.00,NULL,NULL,NULL,NULL,6383.77,3.00,NULL,14.00,19.00,NULL,81.24,75.98,215.80,14.29,911.97,3.00,6.00,6162.68,1651.22,0.00,-26.32
06/11/2025,1,West,2,Tallahassee,11,Valdosta,NULL,1,W,13928.92,1.00,0.00,3614.51,2200.00,NULL,NULL,NULL,NULL,7059.89,5.00,NULL,7.00,12.00,NULL,80.49,78.48,267.97,14.29,1989.85,3.00,2.67,4539.90,2320.00,0.00,-41.67
06/11/2025,1,West,2,Tallahassee,12,Opelika,NULL,1,W,23139.72,1.00,0.00,2707.82,4067.98,NULL,NULL,NULL,NULL,12237.62,8.00,NULL,24.00,24.00,NULL,77.79,79.74,1124.99,4.17,964.16,8.00,2.38,3026.53,1886.96,0.00,0.00
06/11/2025,1,West,2,Tallahassee,13,Columbus,NULL,1,W,27960.34,3.00,0.00,12910.21,0.00,NULL,NULL,NULL,NULL,17180.12,7.00,NULL,32.00,34.00,NULL,81.25,79.93,1919.42,9.38,873.76,5.00,4.20,4884.92,3755.14,0.00,-5.88
06/11/2025,2,East,2,Tallahassee,14,Jax Town Center,NULL,1,W,85377.42,6.00,0.00,21221.85,15417.99,NULL,NULL,NULL,NULL,52476.59,11.00,NULL,88.00,63.00,NULL,81.58,77.47,4239.45,6.82,970.20,15.00,4.07,7019.61,2047.16,0.00,39.68
06/11/2025,2,East,2,Tallahassee,15,Jax North,NULL,1,W,1687.88,1.00,0.00,671.47,0.00,NULL,NULL,NULL,NULL,1603.94,2.00,NULL,14.00,29.00,NULL,75.95,75.95,199.98,7.14,120.56,4.00,0.75,0.00,413.48,0.00,-51.72
06/11/2025,2,East,2,Tallahassee,16,Jax Orange Park,NULL,1,W,11051.82,4.00,0.00,2222.64,0.00,NULL,NULL,NULL,NULL,12069.77,2.00,NULL,62.00,20.00,NULL,83.73,82.07,1829.67,6.45,178.26,6.00,1.00,6599.89,1084.97,0.00,210.00
06/11/2025,2,East,2,Tallahassee,17,Brunswick,NULL,1,W,31506.12,2.00,0.00,3637.14,4348.29,NULL,NULL,NULL,NULL,15753.06,7.00,NULL,26.00,25.00,NULL,75.61,73.75,4511.53,7.69,1211.77,10.00,3.50,1383.30,1450.39,0.00,4.00
06/11/2025,2,East,2,Tallahassee,18,Yulee,NULL,1,W,29793.34,0.00,0.00,7879.80,2849.03,NULL,NULL,NULL,NULL,15773.62,0.00,NULL,24.00,0.00,NULL,81.28,79.92,2588.92,0.00,1241.39,5.00,5.20,7299.87,2507.91,0.00,0.00
